PVSYST 8.1.5
,File,File date,Description
Project,PV_Hydrogen_Cyprus_10MWp_Project.PRJ,10/09/26 16h26,PV_Hydrogen_Cyprus_10MWp,
Geographical Site,Aglantziá_PVGIS_API_TMY.SIT,10/09/26 16h26,Aglantziá;Cyprus;Europe;,
Weather data,Aglantziá_PVGIS_API_TMY.MET,10/09/26 16h26,Aglantziá;PVGIS api TMY;TMY,
Simulation variant,PV_Hydrogen_Cyprus_10MWp_Project.VC0,10/09/26 17h38,New simulation variant,
Simulation date,,10/09/26 17h50

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobEff,EArray,E_Grid,PR,GlobHor,T_Amb,TArray
    ,W/m²,W/m²,kW,kW,ratio,W/m²,°C,°C

16/01/90 06:00,0,0,0,-0.096,0,0,4.43,4.4497
16/01/90 07:00,7.9994,7.9135,52.116,8.5997,0.1075,9.9995,4.4399,4.6264
16/01/90 08:00,351.97,335.98,3385,3351.5,0.9522,185,5.7099,12.805
16/01/90 09:00,601.61,592.39,5814.5,5768,0.9588,358,9.7,22.946
16/01/90 10:00,774.34,767.28,7352.6,7293.8,0.942,487,11.61,29.701
16/01/90 11:00,892.41,888.54,8370.6,8303.6,0.9305,572,12.41,33.839
16/01/90 12:00,896.49,892.6,8376.1,8309.1,0.9269,580,12.97,34.904
16/01/90 13:00,856.26,851.16,8007.5,7943.5,0.9277,544,13.41,34.469
16/01/90 14:00,704.63,696.43,6644.9,6591.7,0.9355,434,13.6,31.163
16/01/90 15:00,463.56,452.68,4397.6,4359.9,0.9406,270,13.43,25.231
16/01/90 16:00,90.579,84.912,798.6,775.87,0.8566,63,12.82,16.025
16/01/90 17:00,0,0,0,-0.096,0,0,11.32,11.756
16/01/90 18:00,0,0,0,-0.096,0,0,11.17,11.19
16/01/90 19:00,0,0,0,-0.096,0,0,10.51,10.592
16/01/90 20:00,0,0,0,-0.096,0,0,8.57,8.7946
16/01/90 21:00,0,0,0,-0.096,0,0,6.7101,6.9132
16/01/90 22:00,0,0,0,-0.096,0,0,5.95,6.0316
16/01/90 23:00,0,0,0,-0.096,0,0,5.66,5.6909
17/01/90 00:00,0,0,0,-0.096,0,0,5.31,5.3471
17/01/90 01:00,0,0,0,-0.096,0,0,5.0999,5.1223
17/01/90 02:00,0,0,0,-0.096,0,0,4.8301,4.8589
17/01/90 03:00,0,0,0,-0.096,0,0,4.62,4.6424
17/01/90 04:00,0,0,0,-0.096,0,0,4.54,4.5486
17/01/90 05:00,0,0,0,-0.096,0,0,4.4901,4.4954
17/01/90 06:00,0,0,0,-0.096,0,0,4.59,4.5791
17/01/90 07:00,0,0,0,-0.096,0,4.0016,4.48,4.4921
17/01/90 08:00,244.89,234.19,2353.6,2324.4,0.9492,152,5.7,10.607
17/01/90 09:00,597.04,587.87,5776.4,5730.2,0.9598,357,9.7401,22.614
17/01/90 10:00,649.38,641.84,6207.3,6157.6,0.9483,436,12.02,27.336
17/01/90 11:00,388.93,381.57,3725.5,3690.6,0.9489,332,12.98,22.917
17/01/90 12:00,660.95,654.43,6292.4,6242,0.9444,479,13.75,29.012
17/01/90 13:00,235.23,228.66,2219.9,2191.3,0.9316,231,13.94,20.596
17/01/90 14:00,524.98,516.86,5019.9,4979.6,0.9486,365,13.8,25.768
17/01/90 15:00,471.3,460.44,4486.7,4448.6,0.9439,274,12.92,24.411
17/01/90 16:00,183.62,169.66,1648.4,1622.1,0.8835,92.001,12.14,17.112
17/01/90 17:00,0,0,0,-0.096,0,0,11.33,11.876
17/01/90 18:00,0,0,0,-0.096,0,0,10.3,10.416
17/01/90 19:00,0,0,0,-0.096,0,0,8.93,9.0843
17/01/90 20:00,0,0,0,-0.096,0,0,8.12,8.2105
17/01/90 21:00,0,0,0,-0.096,0,0,7.9301,7.9503
17/01/90 22:00,0,0,0,-0.096,0,0,7.74,7.7601
17/01/90 23:00,0,0,0,-0.096,0,0,7.35,7.3907
18/01/90 00:00,0,0,0,-0.096,0,0,7.1,7.1259
18/01/90 01:00,0,0,0,-0.096,0,0,7.08,7.0821
18/01/90 02:00,0,0,0,-0.096,0,0,7.0899,7.0889
18/01/90 03:00,0,0,0,-0.096,0,0,7.26,7.2428
18/01/90 04:00,0,0,0,-0.096,0,0,7.13,7.1431
18/01/90 05:00,0,0,0,-0.096,0,0,6,6.1134
18/01/90 06:00,0,0,0,-0.096,0,0,6.11,6.0989
18/01/90 07:00,8.9189,8.8024,60.135,17.538,0.1966,11.002,6.0101,6.2295
18/01/90 08:00,352.59,336.55,3373.9,3340.4,0.9474,187,7.0899,14.332
18/01/90 09:00,584.21,575.08,5625.2,5580.2,0.9552,354,10.84,23.921
18/01/90 10:00,770.63,763.57,7296,7237.6,0.9392,489,12.34,30.539
18/01/90 11:00,813.35,808.56,7653.5,7592.3,0.9335,540,13.27,32.995
18/01/90 12:00,802.59,797.47,7535.4,7475.1,0.9314,544,13.93,33.538
18/01/90 13:00,849.76,844.73,7935,7871.5,0.9264,545,14.24,34.937
18/01/90 14:00,700.11,692,6586.3,6533.6,0.9333,436,14.51,31.875
18/01/90 15:00,479.28,468.39,4534.3,4496,0.9381,280,14.31,26.382
18/01/90 16:00,228.53,210.71,2046.6,2018.7,0.8834,106,13.71,19.631
18/01/90 17:00,0,0,0,-0.096,0,0,12.29,13.013
18/01/90 18:00,0,0,0,-0.096,0,0,10.9,11.047
18/01/90 19:00,0,0,0,-0.096,0,0,10.12,10.201
18/01/90 20:00,0,0,0,-0.096,0,0,9.48,9.5472
18/01/90 21:00,0,0,0,-0.096,0,0,8.6301,8.7213
18/01/90 22:00,0,0,0,-0.096,0,0,7.7899,7.8815
18/01/90 23:00,0,0,0,-0.096,0,0,7.31,7.3623
19/01/90 00:00,0,0,0,-0.096,0,0,6.85,6.8998
19/01/90 01:00,0,0,0,-0.096,0,0,6.67,6.6893
19/01/90 02:00,0,0,0,-0.096,0,0,6.5501,6.5629
19/01/90 03:00,0,0,0,-0.096,0,0,6.79,6.7646
19/01/90 04:00,0,0,0,-0.096,0,0,6.74,6.7453
19/01/90 05:00,0,0,0,-0.096,0,0,6.6599,6.6683
19/01/90 06:00,0,0,0,-0.096,0,0,6.58,6.5885
19/01/90 07:00,8.0222,7.9412,52.109,8.5924,0.1071,9.9995,6.45,6.6529
19/01/90 08:00,264.59,252.9,2529.6,2499.7,0.9448,158,7.35,12.758
19/01/90 09:00,592.58,583.49,5704.5,5658.9,0.955,357,11.13,24.096
19/01/90 10:00,792.33,785.51,7469.3,7409.5,0.9352,499,13.22,31.822
19/01/90 11:00,823.56,819.16,7721.8,7660,0.9301,543,14.08,34.102
19/01/90 12:00,801.79,796.83,7508.1,7448.1,0.929,543,14.7,34.335
19/01/90 13:00,761.64,755.97,7145.8,7088.6,0.9307,505,14.93,33.626
19/01/90 14:00,508.69,500.71,4825.4,4785.8,0.9409,359,15.08,27.921
19/01/90 15:00,447.54,437.37,4241.8,4204.7,0.9396,270,14.66,25.559
19/01/90 16:00,96.97,91.063,855.94,832.98,0.859,68,14.28,17.418
19/01/90 17:00,0,0,0,-0.096,0,0,13.38,13.708
19/01/90 18:00,0,0,0,-0.096,0,0,12.38,12.484
19/01/90 19:00,0,0,0,-0.096,0,0,11.72,11.787
19/01/90 20:00,0,0,0,-0.096,0,0,11.4,11.432
19/01/90 21:00,0,0,0,-0.096,0,0,11.41,11.409
19/01/90 22:00,0,0,0,-0.096,0,0,11.16,11.184
19/01/90 23:00,0,0,0,-0.096,0,0,11.18,11.178
20/01/90 00:00,0,0,0,-0.096,0,0,11.33,11.316
20/01/90 01:00,0,0,0,-0.096,0,0,11.63,11.603
20/01/90 02:00,0,0,0,-0.096,0,0,12.1,12.059
20/01/90 03:00,0,0,0,-0.096,0,0,12.42,12.393
20/01/90 04:00,0,0,0,-0.096,0,0,12.6,12.585
20/01/90 05:00,0,0,0,-0.096,0,0,12.69,12.683
20/01/90 06:00,0,0,0,-0.096,0,0,12.9,12.884
20/01/90 07:00,0,0,0,-0.096,0,2.999,13.06,13.048
20/01/90 08:00,59.543,57.428,527.62,506.03,0.8499,63,13.45,14.737
20/01/90 09:00,285.28,278.67,2716.3,2685.5,0.9414,226,14.96,21.225
20/01/90 10:00,647.1,639.6,6114,6065.1,0.9373,439,15.65,30.687
20/01/90 11:00,784.84,779.8,7357.3,7298.5,0.93,532,15.03,34.051
20/01/90 12:00,508.55,501.16,4831.7,4792.2,0.9424,404,15.03,27.807
20/01/90 13:00,827.76,822.73,7739,7677.1,0.9275,538,14.96,34.677
20/01/90 14:00,563.27,555.24,5334.9,5292.3,0.9396,382,14.92,29.055
20/01/90 15:00,0,0,0,-0.096,0,0,14.6,15.694
20/01/90 16:00,196.1,181.76,1765.5,1738.8,0.8867,101,13.83,17.979
20/01/90 17:00,0,0,0,-0.096,0,0,12.66,13.161
20/01/90 18:00,0,0,0,-0.096,0,0,11.67,11.761
20/01/90 19:00,0,0,0,-0.096,0,0,10.69,10.781
20/01/90 20:00,0,0,0,-0.096,0,0,9.98,10.045
20/01/90 21:00,0,0,0,-0.096,0,0,9.4399,9.488
20/01/90 22:00,0,0,0,-0.096,0,0,9.05,9.0853
20/01/90 23:00,0,0,0,-0.096,0,0,8.6101,8.6521
21/01/90 00:00,0,0,0,-0.096,0,0,8.0599,8.116
21/01/90 01:00,0,0,0,-0.096,0,0,6.99,7.1057
21/01/90 02:00,0,0,0,-0.096,0,0,6.2499,6.3306
21/01/90 03:00,0,0,0,-0.096,0,0,5.66,5.7233
21/01/90 04:00,0,0,0,-0.096,0,0,5.27,5.3119
21/01/90 05:00,0,0,0,-0.096,0,0,5.07,5.0913
21/01/90 06:00,0,0,0,-0.096,0,0,4.93,4.945
21/01/90 07:00,40.596,35.168,318.51,297.79,0.7336,17,5.0299,5.8007
21/01/90 08:00,364.43,347.82,3497.3,3463.3,0.9504,195,6.2,13.65
21/01/90 09:00,602.36,593.14,5814.7,5768.1,0.9576,366,9.89,23.315
21/01/90 10:00,774.73,767.77,7350.3,7291.5,0.9412,496,11.77,29.97
21/01/90 11:00,882.94,879.03,8270.2,8204.1,0.9292,577,13.03,34.271
21/01/90 12:00,913.16,909.38,8442.8,8375.2,0.9172,598,13.94,36.219
21/01/90 13:00,863.02,858.32,8036.5,7972.2,0.9238,558,14.49,35.756
21/01/90 14:00,714.1,706.11,6706.2,6652.5,0.9316,449,14.65,32.452
21/01/90 15:00,493.65,482.92,4667.6,4628.8,0.9377,292,14.42,26.953
21/01/90 16:00,214.98,199.23,1932.3,1904.8,0.8861,109,13.68,19.458
21/01/90 17:00,0,0,0,-0.096,0,0,12.37,13.074
21/01/90 18:00,0,0,0,-0.096,0,0,10.9,11.064
21/01/90 19:00,0,0,0,-0.096,0,0,9.4701,9.6311
21/01/90 20:00,0,0,0,-0.096,0,0,10.29,10.192
21/01/90 21:00,0,0,0,-0.096,0,0,9.5299,9.6199
21/01/90 22:00,0,0,0,-0.096,0,0,9.6701,9.6532
21/01/90 23:00,0,0,0,-0.096,0,0,9.41,9.4424
22/01/90 00:00,0,0,0,-0.096,0,0,9.0099,9.0607
22/01/90 01:00,0,0,0,-0.096,0,0,8.7001,8.7394
22/01/90 02:00,0,0,0,-0.096,0,0,8.59,8.6038
22/01/90 03:00,0,0,0,-0.096,0,0,8.55,8.555
22/01/90 04:00,0,0,0,-0.096,0,0,8.5,8.5062
22/01/90 05:00,0,0,0,-0.096,0,0,8.32,8.3427
22/01/90 06:00,0,0,0,-0.096,0,0,8.3099,8.3112
22/01/90 07:00,0,0,0,-0.096,0,2.0008,8.24,8.2489
22/01/90 08:00,58.298,56.233,524.49,502.91,0.8627,61.998,8.8999,10.031
22/01/90 09:00,343.75,336.42,3331.5,3298.2,0.9595,260,10.82,17.99
22/01/90 10:00,213.85,207.69,2031.9,2004,0.9372,211,12.11,17.388
22/01/90 11:00,244.25,237.43,2321.6,2292.5,0.9386,242,13.29,18.896
22/01/90 12:00,400.89,393.26,3844.4,3808.9,0.9502,346,13.59,22.73
22/01/90 13:00,288.48,281.78,2751.6,2720.7,0.9432,262,13.58,20.787
22/01/90 14:00,227.77,221.83,2159.9,2131.5,0.9359,208,13.89,19.446
22/01/90 15:00,248.43,241.87,2358.4,2329.1,0.9376,192,14.02,19.88
22/01/90 16:00,67.347,64.076,591.92,570.06,0.8465,58.999,13.51,15.585
22/01/90 17:00,0,0,0,-0.096,0,0,12.52,12.785
22/01/90 18:00,0,0,0,-0.096,0,0,11.68,11.767
22/01/90 19:00,0,0,0,-0.096,0,0,10.78,10.869
22/01/90 20:00,0,0,0,-0.096,0,0,10.07,10.146
22/01/90 21:00,0,0,0,-0.096,0,0,10.2,10.187
22/01/90 22:00,0,0,0,-0.096,0,0,10.01,10.029
22/01/90 23:00,0,0,0,-0.096,0,0,9.98,9.9829
23/01/90 00:00,0,0,0,-0.096,0,0,9.97,9.971
23/01/90 01:00,0,0,0,-0.096,0,0,10,9.997
23/01/90 02:00,0,0,0,-0.096,0,0,10.17,10.153
23/01/90 03:00,0,0,0,-0.096,0,0,10.15,10.152
23/01/90 04:00,0,0,0,-0.096,0,0,10.19,10.186
23/01/90 05:00,0,0,0,-0.096,0,0,10.16,10.163
23/01/90 06:00,0,0,0,-0.096,0,0,10.09,10.096
23/01/90 07:00,15.499,14.265,110.41,73.579,0.4748,12,9.88,10.235
23/01/90 08:00,39.657,38.288,343.76,322.94,0.8144,44,9.9599,10.86
23/01/90 09:00,69.749,67.317,631.61,609.58,0.874,75.999,10.71,12.253
23/01/90 10:00,497.43,489.85,4810.3,4770.8,0.9591,371,11.28,22.376
23/01/90 11:00,97.044,93.703,891.05,867.95,0.8944,105,11.57,14.641
23/01/90 12:00,54.164,52.199,477.93,456.54,0.8429,60.001,12.17,13.504
23/01/90 13:00,43,41.418,371.65,350.71,0.8156,48.001,12.18,13.238
23/01/90 14:00,37.35,35.977,318.55,297.84,0.7975,41.999,11.98,12.912
23/01/90 15:00,22.601,21.774,181.08,152.34,0.6741,26.001,11.63,12.247
23/01/90 16:00,26.484,25.631,218.26,193.78,0.7317,29.999,11.65,12.289
23/01/90 17:00,0,0,0,-0.096,0,0,11.33,11.429
23/01/90 18:00,0,0,0,-0.096,0,0,10.96,10.999
23/01/90 19:00,0,0,0,-0.096,0,0,10.55,10.595
23/01/90 20:00,0,0,0,-0.096,0,0,10.12,10.169
23/01/90 21:00,0,0,0,-0.096,0,0,9.71,9.7569
23/01/90 22:00,0,0,0,-0.096,0,0,9.5801,9.5947
23/01/90 23:00,0,0,0,-0.096,0,0,9.5801,9.5801
24/01/90 00:00,0,0,0,-0.096,0,0,9.71,9.6954
24/01/90 01:00,0,0,0,-0.096,0,0,10.12,10.076
24/01/90 02:00,0,0,0,-0.096,0,0,10.42,10.389
24/01/90 03:00,0,0,0,-0.096,0,0,10.71,10.68
24/01/90 04:00,0,0,0,-0.096,0,0,10.79,10.782
24/01/90 05:00,0,0,0,-0.096,0,0,10.58,10.603
24/01/90 06:00,0,0,0,-0.096,0,0,10.8,10.775
24/01/90 07:00,7.1003,7.0625,43.618,0,0,9.0013,10.98,11.125
24/01/90 08:00,59.209,57.112,528.67,507.07,0.8565,63,11.3,12.521
24/01/90 09:00,100.06,96.694,920.6,897.37,0.8969,106,12.74,14.832
24/01/90 10:00,111.37,107.62,1025.6,1002,0.8997,119,13.79,16.294
24/01/90 11:00,565.8,558.99,5406.6,5363.4,0.948,429,14.83,27.161
24/01/90 12:00,461.32,453.96,4395.5,4357.8,0.9447,377,14.76,26.196
24/01/90 13:00,373.57,366.19,3557.8,3523.6,0.9433,323,14.91,24.105
24/01/90 14:00,199.95,194.11,1875.1,1847.9,0.9242,197,15.06,20.307
24/01/90 15:00,349.73,341.5,3327.3,3294,0.9419,242,14.9,22.846
24/01/90 16:00,124.4,116.96,1113.3,1089.3,0.8757,85.998,14.28,17.915
24/01/90 17:00,0,0,0,-0.096,0,0,13.31,13.79
24/01/90 18:00,0,0,0,-0.096,0,0,12.63,12.714
24/01/90 19:00,0,0,0,-0.096,0,0,11.75,11.856
24/01/90 20:00,0,0,0,-0.096,0,0,10.66,10.788
24/01/90 21:00,0,0,0,-0.096,0,0,11.52,11.415
24/01/90 22:00,0,0,0,-0.096,0,0,10.61,10.717
24/01/90 23:00,0,0,0,-0.096,0,0,10.53,10.539
25/01/90 00:00,0,0,0,-0.096,0,0,10.5,10.503
25/01/90 01:00,0,0,0,-0.096,0,0,10.57,10.563
25/01/90 02:00,0,0,0,-0.096,0,0,10.57,10.57
25/01/90 03:00,0,0,0,-0.096,0,0,10.22,10.258
25/01/90 04:00,0,0,0,-0.096,0,0,9.93,9.9619
25/01/90 05:00,0,0,0,-0.096,0,0,9.3299,9.3954
25/01/90 06:00,0,0,0,-0.096,0,0,8.5201,8.6084
25/01/90 07:00,0,0,0,-0.096,0,2.0008,8.3799,8.3945
25/01/90 08:00,59.125,57.033,531.14,509.53,0.8618,63,9.66,10.785
25/01/90 09:00,60.936,58.786,543.69,522.03,0.8567,67.002,12.22,13.411
25/01/90 10:00,192.97,187.16,1825.2,1798.2,0.9319,195,12.97,17.176
25/01/90 11:00,895.65,891.99,8376.3,8309.3,0.9278,590,14.29,34.71
25/01/90 12:00,170.26,164.85,1583.2,1557.2,0.9147,178,14.56,20.056
25/01/90 13:00,550.38,543.42,5259,5217,0.9479,417,14.37,26.936
25/01/90 14:00,359.99,352.71,3436.8,3403.1,0.9454,291,13.99,23.033
25/01/90 15:00,334.56,326.6,3197.5,3164.8,0.946,237,13.02,21.145
25/01/90 16:00,240.79,223.91,2193.9,2165.4,0.8993,124,11.91,17.713
25/01/90 17:00,0,0,0,-0.096,0,0,11.06,11.661
25/01/90 18:00,0,0,0,-0.096,0,0,10.43,10.492
25/01/90 19:00,0,0,0,-0.096,0,0,9.93,9.9795
25/01/90 20:00,0,0,0,-0.096,0,0,9.6199,9.65
25/01/90 21:00,0,0,0,-0.096,0,0,9.61,9.611
25/01/90 22:00,0,0,0,-0.096,0,0,9.37,9.3936
25/01/90 23:00,0,0,0,-0.096,0,0,9.39,9.388
26/01/90 00:00,0,0,0,-0.096,0,0,9.4701,9.4625
26/01/90 01:00,0,0,0,-0.096,0,0,9.3299,9.3432
26/01/90 02:00,0,0,0,-0.096,0,0,9.0999,9.1221
26/01/90 03:00,0,0,0,-0.096,0,0,8.9199,8.9374
26/01/90 04:00,0,0,0,-0.096,0,0,8.55,8.5859
26/01/90 05:00,0,0,0,-0.096,0,0,8.59,8.5862
26/01/90 06:00,0,0,0,-0.096,0,0,8.5599,8.5628
26/01/90 07:00,7.9531,7.8967,51.428,7.8337,0.0985,9.9995,8.5401,8.7328
26/01/90 08:00,43.584,42.072,382.44,361.46,0.8294,48.001,9.12,10.038
26/01/90 09:00,441.01,432.71,4275.1,4237.8,0.961,311,10.49,20.093
26/01/90 10:00,432.61,424.88,4169.2,4132.4,0.9553,346,11.73,22.023
26/01/90 11:00,910.87,907.18,8456.7,8389.1,0.921,602,12.6,33.94
26/01/90 12:00,541.71,534.11,5168.7,5127.3,0.9465,432,13.12,26.909
26/01/90 13:00,830.94,826.17,7811.3,7748.8,0.9326,555,13.48,33.216
26/01/90 14:00,285.44,278.62,2713.5,2682.8,0.9399,252,13.53,21.455
26/01/90 15:00,373.6,365.03,3574.2,3539.9,0.9475,259,13.04,21.829
26/01/90 16:00,274.1,254.77,2498.5,2468.7,0.9007,138,12.14,18.681
26/01/90 17:00,0,0,0,-0.096,0,0,11.05,11.709
26/01/90 18:00,0,0,0,-0.096,0,0,10.06,10.15
26/01/90 19:00,0,0,0,-0.096,0,0,9.4199,9.478
26/01/90 20:00,0,0,0,-0.096,0,0,8.9501,8.9935
26/01/90 21:00,0,0,0,-0.096,0,0,8.8099,8.8229
26/01/90 22:00,0,0,0,-0.096,0,0,8.69,8.7012
26/01/90 23:00,0,0,0,-0.096,0,0,8.6301,8.6357
27/01/90 00:00,0,0,0,-0.096,0,0,8.69,8.6843
27/01/90 01:00,0,0,0,-0.096,0,0,8.8999,8.8797
27/01/90 02:00,0,0,0,-0.096,0,0,8.8299,8.8368
27/01/90 03:00,0,0,0,-0.096,0,0,8.73,8.74
27/01/90 04:00,0,0,0,-0.096,0,0,8.55,8.5682
27/01/90 05:00,0,0,0,-0.096,0,0,8.24,8.2715
27/01/90 06:00,0,0,0,-0.096,0,0,8.0399,8.0606
27/01/90 07:00,0,0,0,-0.096,0,5.9979,7.87,7.8877
27/01/90 08:00,87.955,84.711,812.75,789.97,0.8982,87.001,8.5401,10.329
27/01/90 09:00,526.17,517.32,5086.6,5045.8,0.959,348,10.79,22.159
27/01/90 10:00,528.24,520.42,5082.3,5041.5,0.9544,396,11.54,24.188
27/01/90 11:00,201.86,195.74,1909,1881.7,0.9322,207,12.2,17.655
27/01/90 12:00,561.86,554.23,5391.2,5348.1,0.9519,446,12.79,25.485
27/01/90 13:00,687.4,681.18,6538.3,6486,0.9436,491,13.09,29.484
27/01/90 14:00,695.9,687.97,6593.4,6540.7,0.9399,457,13.03,29.911
27/01/90 15:00,283.31,276.19,2697.3,2666.6,0.9413,219,12.79,20.584
27/01/90 16:00,37.463,36.163,319.38,298.66,0.7972,41.001,12.21,13.772
27/01/90 17:00,0,0,0,-0.096,0,0,11.42,11.598
27/01/90 18:00,0,0,0,-0.096,0,0,10.61,10.696
27/01/90 19:00,0,0,0,-0.096,0,0,10.06,10.117
27/01/90 20:00,0,0,0,-0.096,0,0,9.73,9.7644
27/01/90 21:00,0,0,0,-0.096,0,0,9.37,9.408
27/01/90 22:00,0,0,0,-0.096,0,0,9.02,9.0576
27/01/90 23:00,0,0,0,-0.096,0,0,8.73,8.7616
28/01/90 00:00,0,0,0,-0.096,0,0,8.5401,8.5608
28/01/90 01:00,0,0,0,-0.096,0,0,8.1299,8.1743
28/01/90 02:00,0,0,0,-0.096,0,0,8.05,8.0586
28/01/90 03:00,0,0,0,-0.096,0,0,7.7701,7.8001
28/01/90 04:00,0,0,0,-0.096,0,0,7.73,7.7344
28/01/90 05:00,0,0,0,-0.096,0,0,7.2301,7.2846
28/01/90 06:00,0,0,0,-0.096,0,0,6.61,6.6781
28/01/90 07:00,0,0,0,-0.096,0,7.9987,6.2801,6.3163
28/01/90 08:00,208.31,199.61,1988.9,1961.2,0.9415,151,7.37,11.574
28/01/90 09:00,600,590.74,5804,5757.6,0.9596,380,9.37,22.651
28/01/90 10:00,803.41,796.68,7643.5,7582.4,0.9438,526,10.23,29.214
28/01/90 11:00,928.55,924.65,8505.7,8437.6,0.9087,620,11.15,33.548
28/01/90 12:00,969.43,965.75,8516.1,8448,0.8715,648,11.8,35.483
28/01/90 13:00,920.14,916.21,8473.8,8406,0.9136,608,11.99,34.683
28/01/90 14:00,766.93,759.2,7245.3,7187.3,0.9372,493,11.88,30.909
28/01/90 15:00,526.01,515.6,5026,4985.6,0.9479,323,11.48,24.693
28/01/90 16:00,247.75,231.14,2270.9,2242,0.905,135,10.86,17.234
28/01/90 17:00,0,0,0,-0.096,0,0,9.9901,10.674
28/01/90 18:00,0,0,0,-0.096,0,0,8.96,9.0722
28/01/90 19:00,0,0,0,-0.096,0,0,7.8599,7.9818
28/01/90 20:00,0,0,0,-0.096,0,0,7.01,7.1042
28/01/90 21:00,0,0,0,-0.096,0,0,6.1599,6.2527
28/01/90 22:00,0,0,0,-0.096,0,0,5.61,5.67
28/01/90 23:00,0,0,0,-0.096,0,0,5.31,5.343
29/01/90 00:00,0,0,0,-0.096,0,0,5.1701,5.1856
29/01/90 01:00,0,0,0,-0.096,0,0,4.96,4.9832
29/01/90 02:00,0,0,0,-0.096,0,0,4.64,4.6754
29/01/90 03:00,0,0,0,-0.096,0,0,4.14,4.1945
29/01/90 04:00,0,0,0,-0.096,0,0,3.69,3.739
29/01/90 05:00,0,0,0,-0.096,0,0,3.51,3.5294
29/01/90 06:00,0,0,0,-0.096,0,0,3.35,3.3673
29/01/90 07:00,64.276,55.176,523.82,502.24,0.7814,28.002,3.2701,4.4931
29/01/90 08:00,382.55,365.44,3688.7,3653.9,0.9552,216,4.93,12.766
29/01/90 09:00,631.27,621.87,6108.9,6060,0.96,396,8.76,22.74
29/01/90 10:00,821.49,814.84,7796.8,7734.5,0.9416,538,10.67,29.885
29/01/90 11:00,931.31,927.33,8508.1,8440,0.9063,625,11.65,34.069
29/01/90 12:00,972.19,968.42,8516.1,8448,0.869,653,12.52,36.227
29/01/90 13:00,930.47,926.65,8489.7,8421.8,0.9051,617,13.01,35.951
29/01/90 14:00,776.72,768.86,7290.7,7232.4,0.9312,503,13.37,32.68
29/01/90 15:00,537.43,526.96,5100.7,5059.7,0.9415,331,13.22,26.808
29/01/90 16:00,280.94,261.97,2560.8,2530.7,0.9008,148,12.66,19.873
29/01/90 17:00,0,0,0,-0.096,0,0,11.52,12.427
29/01/90 18:00,0,0,0,-0.096,0,0,9.68,9.8942
29/01/90 19:00,0,0,0,-0.096,0,0,8.1299,8.3046
29/01/90 20:00,0,0,0,-0.096,0,0,7.0199,7.142
29/01/90 21:00,0,0,0,-0.096,0,0,6.42,6.4844
29/01/90 22:00,0,0,0,-0.096,0,0,5.88,5.9384
29/01/90 23:00,0,0,0,-0.096,0,0,5.4599,5.505
30/01/90 00:00,0,0,0,-0.096,0,0,5.1701,5.201
30/01/90 01:00,0,0,0,-0.096,0,0,5.07,5.0806
30/01/90 02:00,0,0,0,-0.096,0,0,5.02,5.0253
30/01/90 03:00,0,0,0,-0.096,0,0,4.7401,4.7695
30/01/90 04:00,0,0,0,-0.096,0,0,4.5799,4.5967
30/01/90 05:00,0,0,0,-0.096,0,0,3.6801,3.7753
30/01/90 06:00,0,0,0,-0.096,0,0,3.67,3.671
30/01/90 07:00,66.831,57.302,544.88,523.22,0.7829,29.999,3.64,4.9051
30/01/90 08:00,371.24,354.76,3574.8,3540.5,0.9537,214,5.52,13.112
30/01/90 09:00,628.23,618.85,6058.9,6010.5,0.9568,397,9.8499,23.729
30/01/90 10:00,812.41,805.74,7693.6,7632.1,0.9395,536,11.42,30.533
30/01/90 11:00,932.58,928.61,8505,8436.9,0.9047,628,12.34,34.801
30/01/90 12:00,967.28,963.44,8516.1,8448,0.8734,653,13.11,36.737
30/01/90 13:00,919.72,915.88,8459.2,8391.5,0.9124,614,13.56,36.262
30/01/90 14:00,757.67,749.99,7113.8,7056.9,0.9314,494,13.78,32.676
30/01/90 15:00,527.5,517.22,5002.7,4962.4,0.9408,330,13.62,26.97
30/01/90 16:00,256.57,239.79,2338.6,2309.5,0.9002,143,13.01,19.732
30/01/90 17:00,0,0,0,-0.096,0,0,11.83,12.67
30/01/90 18:00,0,0,0,-0.096,0,0,11.07,11.164
30/01/90 19:00,0,0,0,-0.096,0,0,10.49,10.564
30/01/90 20:00,0,0,0,-0.096,0,0,9.88,9.9537
30/01/90 21:00,0,0,0,-0.096,0,0,7.9,8.127
30/01/90 22:00,0,0,0,-0.096,0,0,6.56,6.7109
30/01/90 23:00,0,0,0,-0.096,0,0,6.22,6.2586
31/01/90 00:00,0,0,0,-0.096,0,0,5.79,5.8388
31/01/90 01:00,0,0,0,-0.096,0,0,5.1199,5.1942
31/01/90 02:00,0,0,0,-0.096,0,0,4.7799,4.817
31/01/90 03:00,0,0,0,-0.096,0,0,4.61,4.6284
31/01/90 04:00,0,0,0,-0.096,0,0,4.62,4.6189
31/01/90 05:00,0,0,0,-0.096,0,0,4.54,4.549
31/01/90 06:00,0,0,0,-0.096,0,0,4.7201,4.6996
31/01/90 07:00,39.903,35.272,319.97,299.25,0.75,24.001,4.64,5.4288
31/01/90 08:00,213.46,204.62,2051,2023,0.9478,157,5.6901,10.053
31/01/90 09:00,601.96,592.67,5837.4,5790.7,0.962,388,9.05,21.921
